aqs_id_full,geoid,area_land
840999999991,340170184013,0.070555
840999999991,340170072001,0.234152
840999999991,340170075004,0.059959
840999999991,340170064002,0.045352
840999999991,340170184012,0.02231
840999999991,340170024003,0.070353
840999999991,340170186002,0.035242
840999999991,340170070012,0.077912
840999999991,340170184021,0.320196
840999999991,340170194001,0.036254
840999999991,340170008003,0.135425
840999999991,340170075005,0.070441
840999999991,340170014002,0.092787
840999999991,340170189003,0.040817
840999999991,340170077032,0.360722
840999999991,340170022001,0.053107
840999999991,340170187012,0.071814
840999999991,340170071002,0.177591
840999999991,340170035002,0.031588
840999999991,340170066001,0.346099
840999999991,340170078001,0.561162
840999999991,340170183011,0.111387
840999999991,340170187022,0.026627
840999999991,340179801001,2.987306
840999999991,340170188003,0.069496
840999999991,340170190001,0.063621
840999999991,340170014001,0.141715
840999999991,340170022002,0.096369
840999999991,340170077011,0.306002
840999999991,340170077012,0.079658
840999999991,340170077021,0.195497
840999999991,340170072002,0.064238
840999999991,340170190003,0.04376
840999999991,340170077031,0.028182
840999999991,340170023001,0.067312
840999999991,340170077013,0.033256
840999999991,340170076022,0.240719
840999999991,340170074004,0.140477
840999999991,340170189001,0.07012
840999999991,340170184022,0.105894
840999999991,340170035001,0.057784
840999999991,340170190002,0.040727
840999999991,340170070022,0.047421
840999999991,340170188001,0.035056
840999999991,340170076011,0.06437
840999999991,340170189002,0.085952
840999999991,340170186001,0.059259
840999999991,340170024002,0.021584
840999999991,340170073001,0.046349
840999999991,340170194002,0.072156
840999999991,340170008001,0.101727
840999999991,340170074001,0.035533
840999999991,340170067001,0.424018
840999999991,340170074003,0.046833
840999999991,340170185022,0.046415
840999999991,340170076021,0.042006
840999999991,340170192002,0.157229
840999999991,340170064003,0.090206
840999999991,340170185011,0.26683
840999999991,340170192001,0.117456
840999999991,340170076013,0.090864
840999999991,340170070021,0.082727
840999999991,340170013002,0.08206
840999999991,340170008002,0.094497
840999999991,340170047001,0.316287
840999999991,340170184011,0.045814
840999999991,340170073002,0.553255
840999999991,340170193001,0.148765
840999999991,340170064001,0.082546
840999999991,340170065002,0.1915
840999999991,340170065001,0.181621
840999999991,340170183012,0.203618
840999999991,340170183021,0.177208
840999999991,340170012021,0.231662
840999999991,340170023002,0.077488
840999999991,340170188002,0.061813
840999999991,340170191001,0.152522
840999999991,340170003001,0.126222
840999999991,340170187023,0.061063
840999999991,340170075001,0.07341
840999999991,340170013001,0.251275
840999999991,340170190004,0.073491
840999999991,340170070011,0.043867
840999999991,340170187021,0.048948
