id,sediff,diff,yhat1,yhat0,se1,se0,date,aqs_id_full,treated,area,name,model,percentchg,observed,bgmean
16820,0.36748435674882535,-1.3113725878132456,15.5030221717042,16.814394759517448,0.2501783533566187,0.2712028340481669,2025-02-03,840340273001,TRUE,cbsa,Morris,M3,-0.07799106697378862,NA,16.166666666666664
16821,0.3628330360395548,-1.3577687535150509,16.69886950164506,18.05663825516011,0.24702148091924475,0.26528979473067277,2025-02-03,840340230011,TRUE,cbsa,Middlesex,M3,-0.07519499113446748,11.9,16.166666666666664
16822,0.3763800496043954,-1.3859093427283389,17.482589719172204,18.86849906190054,0.256337511195291,0.27822767700561746,2025-02-03,840340392003,TRUE,cbsa,Union,M3,-0.07345095856229396,17.2,16.166666666666664
16823,0.36971450429225444,-1.3444356166180238,16.298880675893955,17.643316292511976,0.25139260634264965,0.2702139744082465,2025-02-03,840340390004,TRUE,cbsa,Union,M3,-0.07620084536990461,16.7,16.166666666666664
16825,0.38282448636816147,-1.3540915345493019,16.616659549831997,17.9707510843813,0.2613521305129224,0.28143685910866006,2025-02-03,840340292002,TRUE,cbsa,Ocean,M3,-0.07534974627333006,7.4,16.166666666666664
16826,0.39992128115139114,-1.3819077559456587,17.33287709480819,18.71478485075385,0.27239586266026405,0.29246526167598974,2025-02-03,840340310005,TRUE,cbsa,Passaic,M3,-0.07384042974397294,18.2,16.166666666666664
16828,0.38853566497846215,-1.3697077325529219,17.03280419699767,18.402511929550595,0.26757491880059875,0.2820055862903161,2025-02-03,840340170008,TRUE,cbsa,Hudson,M3,-0.07443047654562077,18.4,16.166666666666664
16829,0.3518799553489227,-1.3275532239117245,15.924334523345934,17.25188774725766,0.23806197515062183,0.2611055080428652,2025-02-03,840360870005,TRUE,cbsa,Rockland,M3,-0.07695118605920392,11.8,16.166666666666664
16831,0.39887660899168204,-1.4167376332106496,18.068418083629183,19.485155716839834,0.26818625362173687,0.29220387768249195,2025-02-03,840340030010,TRUE,cbsa,Bergen,M3,-0.07270856100915064,21.7,16.166666666666664
16840,0.36153624383209126,-1.3328427745754545,16.043922862419738,17.37676563699519,0.24219940487454028,0.266304308124738,2025-02-03,840361192004,TRUE,cbsa,Westchester,M3,-0.07670258104522212,13.8,16.166666666666664
16841,0.3537974846850909,-1.3323309921567628,16.03701872136223,17.369349713518993,0.24191116761563952,0.26006446272806977,2025-02-03,840361030009,TRUE,cbsa,Suffolk,M3,-0.07670586487873964,13.8,16.166666666666664
16842,0.3835143908584507,-1.4202813487526604,18.257042213850138,19.677323562602798,0.26261022981768806,0.2788261099009455,2025-02-03,840340171003,TRUE,cbsa,Hudson,M3,-0.0721785838523252,17.6,16.166666666666664
16861,0.25159458100083015,-0.9427850903268903,7.959425368563191,8.902210458890082,0.17333890121252427,0.1819614902550405,2025-02-04,840340190001,TRUE,cbsa,Hunterdon,M3,-0.10590460590441217,1.8,7.775
16862,0.2559277562143933,-0.9557911741086719,8.229214146879064,9.185005320987736,0.17473110201118094,0.18834168738313461,2025-02-04,840340273001,TRUE,cbsa,Morris,M3,-0.10405994778518954,2.8,7.775
16863,0.25265994504198147,-0.9668991524847244,8.46079718620382,9.427696338688545,0.17013050351383388,0.1881666209470634,2025-02-04,840340230011,TRUE,cbsa,Middlesex,M3,-0.10255942891550816,11.9,7.775
16864,0.2585902251877847,-0.9949447906167364,9.027098672093853,10.022043462710588,0.17747325268108372,0.18716992239919428,2025-02-04,840340392003,TRUE,cbsa,Union,M3,-0.09927564117224862,13.2,7.775
16865,0.2585088170914549,-0.950944676551899,8.235725591374413,9.186670267926312,0.17749584734155238,0.19116666814541078,2025-02-04,840340390004,TRUE,cbsa,Union,M3,-0.10351353088963688,14.8,7.775
16867,0.27550949049333595,-1.0006467324573172,9.066543543682943,10.067190276140261,0.19020251257804488,0.20209044930236644,2025-02-04,840340292002,TRUE,cbsa,Ocean,M3,-0.09939682324559808,11.2,7.775
16868,0.25851794448631144,-1.008319144024397,9.165729133713022,10.174048277737418,0.17699308055185817,0.18849988002289975,2025-02-04,840340310005,TRUE,cbsa,Passaic,M3,-0.09910697457872047,14.6,7.775
16870,0.27026891509358425,-1.0007296554646674,9.047917943858414,10.04864759932308,0.1839777948814065,0.19686293055564694,2025-02-04,840340170008,TRUE,cbsa,Hudson,M3,-0.09958849144357304,14.2,7.775
16871,0.2463376971469747,-0.9390364315476203,7.960368978811246,8.899405410358867,0.16706617770142715,0.18077943513315511,2025-02-04,840360870005,TRUE,cbsa,Rockland,M3,-0.10551676075511587,12.3,7.775
16873,0.27199943156658557,-1.0352018397726712,9.678196016309338,10.713397856082008,0.1854351632235097,0.20119382973670727,2025-02-04,840340030010,TRUE,cbsa,Bergen,M3,-0.09662684553294976,15.4,7.775
16882,0.2554573922813166,-0.9441990958003007,8.042983032996077,8.987182128796377,0.17218409335737214,0.18531310881280688,2025-02-04,840361192004,TRUE,cbsa,Westchester,M3,-0.1050606388374989,12.8,7.775
16883,0.2584673707390013,-0.9731712093487599,8.551629090168081,9.52480029951684,0.17702672060501226,0.18807466741448747,2025-02-04,840361030009,TRUE,cbsa,Suffolk,M3,-0.10217234784419842,9.9,7.775
16884,0.26532941832302304,-1.0483019156130855,9.950284029764791,10.998585945377878,0.18219048108014438,0.19277703152055667,2025-02-04,840340171003,TRUE,cbsa,Hudson,M3,-0.09531242659913307,13,7.775
16903,0.19997197838167521,-0.7145749651862904,4.593640465064464,5.308215430250755,0.1347847242499134,0.1466525193226287,2025-02-05,840340190001,TRUE,cbsa,Hunterdon,M3,-0.13461679816422495,9.2,5.075
16904,0.20318754746865134,-0.7208757264906294,4.661477337571069,5.382353064061698,0.13751348007947134,0.14961647450271956,2025-02-05,840340273001,TRUE,cbsa,Morris,M3,-0.13393319202784387,4.9,5.075
16905,0.1974868121744342,-0.7416566817604334,4.982535518771701,5.724192200532134,0.13402193509423696,0.14680691335401141,2025-02-05,840340230011,TRUE,cbsa,Middlesex,M3,-0.1295653003565267,2.8,5.075
16906,0.20393226527596467,-0.7739336926378744,5.414956986096665,6.1888906787345395,0.13764834427952208,0.14975193762781422,2025-02-05,840340392003,TRUE,cbsa,Union,M3,-0.12505208652289893,6.8,5.075
16907,0.20191131948102917,-0.7298328080279235,4.8079436397039705,5.537776447731893,0.13531362595135468,0.14965098756422973,2025-02-05,840340390004,TRUE,cbsa,Union,M3,-0.13179167034213543,3.1,5.075
16909,0.2098313975287627,-0.7496804703733266,5.07477306079718,5.824453531170507,0.14358249764982284,0.1528694807329781,2025-02-05,840340292002,TRUE,cbsa,Ocean,M3,-0.12871258502815588,4.6,5.075
16910,0.20705151988197656,-0.7710014663130672,5.3699504772779605,6.140951943591028,0.13966295284384286,0.1519726074809569,2025-02-05,840340310005,TRUE,cbsa,Passaic,M3,-0.12555080603060553,3.4,5.075
16912,0.20543052150584504,-0.754535033745821,5.146470311846691,5.9010053455925116,0.13894602837612172,0.15111055086233555,2025-02-05,840340170008,TRUE,cbsa,Hudson,M3,-0.12786550588526185,4.1,5.075
16913,0.1879963222813074,-0.7152235025299337,4.656281704522591,5.371505207052524,0.12620030464164167,0.14058723628903125,2025-02-05,840360870005,TRUE,cbsa,Rockland,M3,-0.13315141193401062,6.3,5.075
16915,0.21272162859653956,-0.7985763068618195,5.78822791052748,6.586804217389299,0.14352616247667985,0.15689791629264338,2025-02-05,840340030010,TRUE,cbsa,Bergen,M3,-0.12123881027973497,3.9,5.075
16924,0.19569668921895814,-0.7232744265556483,4.714554543016783,5.437828969572432,0.1289285437718158,0.14418435001787597,2025-02-05,840361192004,TRUE,cbsa,Westchester,M3,-0.1330079394925358,6.4,5.075
16925,0.20049321159045366,-0.7214446724143234,4.735782845854555,5.457227518268878,0.13385996165005618,0.1474244332470417,2025-02-05,840361030009,TRUE,cbsa,Suffolk,M3,-0.13219985239742715,3.4,5.075
16926,0.20892673305345888,-0.8017916329017261,5.829723984660458,6.631515617562184,0.1428957354975961,0.15602369625154772,2025-02-05,840340171003,TRUE,cbsa,Hudson,M3,-0.12090624212334634,4.6,5.075
16945,0.2647429259914485,-0.9385770434984292,8.243310114538009,9.181887158036437,0.18220100401160266,0.19273762455919774,2025-02-06,840340190001,TRUE,cbsa,Hunterdon,M3,-0.10222049425612256,9.2,8.25
16946,0.2641642267451331,-0.9396572225688724,8.089318176164705,9.028975398733579,0.18116232826758072,0.1893757261661071,2025-02-06,840340273001,TRUE,cbsa,Morris,M3,-0.10407130167844632,7.4,8.25
16947,0.25640453609047215,-0.9617040154188081,8.598357029606458,9.560061045025266,0.17969555499811873,0.1849442349059837,2025-02-06,840340230011,TRUE,cbsa,Middlesex,M3,-0.10059601198040953,5.8,8.25
16948,0.26404963409760385,-0.9898287954662806,9.16633344863633,10.15616224410261,0.1817322309577706,0.19207976179629482,2025-02-06,840340392003,TRUE,cbsa,Union,M3,-0.09746090813397999,9.2,8.25
