id,sediff,diff,yhat1,yhat0,se1,se0,date,aqs_id_full,treated,area,name,model,percentchg
16156,0.32139612728181055,-2.6900348410522366,13.008130583187235,15.69816542423947,0.2109205869846433,0.23967036610582917,2025-01-18,840340170008,TRUE,cbsa,Hudson,M1,-0.1713598225241381
16157,0.320171578713766,-2.678823939717946,12.8888259271735,15.567649866891445,0.21084223934504065,0.23857118155247725,2025-01-18,840360870005,TRUE,cbsa,Rockland,M1,-0.1720763225421163
16159,0.33421537783886107,-2.750887628195936,13.599035134938386,16.349922763134323,0.22054552252550308,0.25257373335751787,2025-01-18,840340030010,TRUE,cbsa,Bergen,M1,-0.16825080265202325
16168,0.32589869447055203,-2.713227184717719,13.237672745323705,15.950899930041425,0.2160985762319691,0.2410692395532796,2025-01-18,840361192004,TRUE,cbsa,Westchester,M1,-0.17009869014397816
16169,0.32091304151682803,-2.670742631329428,12.771576072730198,15.442318704059627,0.21206500527460798,0.24074894769758937,2025-01-18,840361030009,TRUE,cbsa,Suffolk,M1,-0.17294958629673388
16170,0.3253898838885591,-2.7213589158914258,13.303835983930803,16.025194899822228,0.21779669395083898,0.24516405064599164,2025-01-18,840340171003,TRUE,cbsa,Hudson,M1,-0.16981752377449177
16189,0.37660890165003547,-3.0439163483216247,17.11809948068494,20.162015829006563,0.24964193379869037,0.2872373159961786,2025-01-19,840340190001,TRUE,cbsa,Hunterdon,M1,-0.15097281810196886
16190,0.38128556307782135,-3.0653733283689153,17.42295254105561,20.488325869424525,0.25077856673599946,0.28941132511375184,2025-01-19,840340273001,TRUE,cbsa,Morris,M1,-0.14961560782979752
16191,0.3824934970640072,-3.0413272095751105,17.058242327411435,20.099569536986547,0.2522596551908906,0.28588346848977014,2025-01-19,840340230011,TRUE,cbsa,Middlesex,M1,-0.1513130519526084
16192,0.38241309895820014,-3.0467682317608262,17.163653503775812,20.21042173553664,0.2507177859860675,0.28731086491509683,2025-01-19,840340392003,TRUE,cbsa,Union,M1,-0.1507523332085443
16193,0.3822997718401695,-3.093317112536232,17.65315387372413,20.746470986260363,0.25334302495119704,0.28917714776308984,2025-01-19,840340390004,TRUE,cbsa,Union,M1,-0.1491008815226852
16195,0.3821507654861446,-3.0171948796134567,16.776721518675878,19.793916398289333,0.2527478757586647,0.28365973810056594,2025-01-19,840340292002,TRUE,cbsa,Ocean,M1,-0.15243041442138325
16196,0.3773532510086161,-3.0436133782463815,17.118375572054028,20.161988950300408,0.24801935100286113,0.2821107820458321,2025-01-19,840340310005,TRUE,cbsa,Passaic,M1,-0.15095799257448916
16198,0.38330332269682776,-3.0663003593559632,17.320402319815486,20.38670267917145,0.24975689327728312,0.28600949616182475,2025-01-19,840340170008,TRUE,cbsa,Hudson,M1,-0.1504068807796329
16199,0.38088252982866805,-3.0550443096353708,17.18040760965014,20.23545191928551,0.24684718574388975,0.2876061533980897,2025-01-19,840360870005,TRUE,cbsa,Rockland,M1,-0.15097484957693205
16201,0.3965405647925104,-3.1159631184605545,18.00566900097094,21.121632119431496,0.25857433083792947,0.3016499059147423,2025-01-19,840340030010,TRUE,cbsa,Bergen,M1,-0.14752473203024535
16210,0.38275067225718756,-3.0845372042293304,17.584439147059516,20.668976351288848,0.2526039397228167,0.28968950123021725,2025-01-19,840361192004,TRUE,cbsa,Westchester,M1,-0.14923512184661186
16211,0.38018525435755196,-3.042275912667675,17.04517113737411,20.08744705004178,0.251238280360273,0.2865179766544807,2025-01-19,840361030009,TRUE,cbsa,Suffolk,M1,-0.15145159586923948
16212,0.3846213430228463,-3.0876407118637728,17.66780874218303,20.755449454046804,0.2504913496737018,0.2891924521658419,2025-01-19,840340171003,TRUE,cbsa,Hudson,M1,-0.14876289326809825
16231,0.20178143167033807,-1.6488301280477935,4.758623700403691,6.407453828451484,0.13208839664118752,0.1539164364376791,2025-01-20,840340190001,TRUE,cbsa,Hunterdon,M1,-0.25733000536443557
16232,0.20724115091087011,-1.6736542382260184,4.9191405948772,6.592794833103218,0.13468360439269664,0.15674474175049644,2025-01-20,840340273001,TRUE,cbsa,Morris,M1,-0.25386111362398217
16233,0.20117579470943128,-1.6494061573347378,4.722657302408113,6.37206345974285,0.13215930307746787,0.15230955107878416,2025-01-20,840340230011,TRUE,cbsa,Middlesex,M1,-0.25884961249292093
16234,0.20144140410963648,-1.649737451091483,4.783098261683285,6.432835712774767,0.13057465591074913,0.15378015855277113,2025-01-20,840340392003,TRUE,cbsa,Union,M1,-0.2564557101645424
16235,0.2100814830677831,-1.6981784962084288,5.043813174774051,6.74199167098248,0.13703421013537725,0.15858190052309826,2025-01-20,840340390004,TRUE,cbsa,Union,M1,-0.2518808356761083
16237,0.20352241915350547,-1.6223273263273226,4.579766995303604,6.202094321630926,0.13179239692254055,0.15379493013944107,2025-01-20,840340292002,TRUE,cbsa,Ocean,M1,-0.2615773385885414
16238,0.20337487096140364,-1.6505963631065481,4.760537900438368,6.411134263544916,0.1329117715918055,0.1548532725913196,2025-01-20,840340310005,TRUE,cbsa,Passaic,M1,-0.2574577750605213
16240,0.2049260221654942,-1.6656333247960413,4.863275925189684,6.528909249985725,0.13396989767780176,0.15534157741754728,2025-01-20,840340170008,TRUE,cbsa,Hudson,M1,-0.25511662990256495
16241,0.20233570259869962,-1.6534322666654597,4.791989376465974,6.445421643131434,0.1333736358173841,0.15450679567202252,2025-01-20,840360870005,TRUE,cbsa,Rockland,M1,-0.25652817739665496
16243,0.2186103932415117,-1.7271936365115994,5.230097466070612,6.957291102582212,0.14057764614820306,0.1643132418843197,2025-01-20,840340030010,TRUE,cbsa,Bergen,M1,-0.2482566290593401
16252,0.21024439100864273,-1.6882455079992627,5.004900213327362,6.6931457213266246,0.13584542505129538,0.16005891637697636,2025-01-20,840361192004,TRUE,cbsa,Westchester,M1,-0.25223498460820026
16253,0.2024560949757678,-1.6430022704885847,4.720908222644686,6.363910493133271,0.131101455587188,0.15410733761734266,2025-01-20,840361030009,TRUE,cbsa,Suffolk,M1,-0.25817494954735803
16254,0.20924536105352737,-1.6970874861100467,5.044902841038112,6.741990327148158,0.13576122902560772,0.15898276005999057,2025-01-20,840340171003,TRUE,cbsa,Hudson,M1,-0.2517190627337951
16273,0.27610364729613784,-2.2957649341436968,9.8286885866682,12.124453520811898,0.1829097081028044,0.20908743284401976,2025-01-21,840340190001,TRUE,cbsa,Hunterdon,M1,-0.1893499719556815
16274,0.2754073565698844,-2.321715965816209,10.057847321636666,12.379563287452875,0.18291879294162017,0.20748365989627016,2025-01-21,840340273001,TRUE,cbsa,Morris,M1,-0.1875442543412941
16275,0.2747754183840656,-2.2933567977217324,9.780233044224326,12.07358984194606,0.1818354024857961,0.20474871638348024,2025-01-21,840340230011,TRUE,cbsa,Middlesex,M1,-0.18994821157118932
16276,0.27705721768371216,-2.3059746070621503,9.859191443235535,12.165166050297685,0.18188309010643522,0.21055703214018687,2025-01-21,840340392003,TRUE,cbsa,Union,M1,-0.18955553894849816
16277,0.28385127345825345,-2.340663421472298,10.237404458611692,12.57806788008399,0.1855115527821496,0.21420871231796157,2025-01-21,840340390004,TRUE,cbsa,Union,M1,-0.18609085622589822
16279,0.27961928998742125,-2.2688243067396887,9.570172610555241,11.838996917294931,0.1849379259236385,0.21154874610962973,2025-01-21,840340292002,TRUE,cbsa,Ocean,M1,-0.1916399102550056
16280,0.27774015887779546,-2.296149325040898,9.831447969870426,12.127597294911325,0.18209881277261436,0.20842921531079434,2025-01-21,840340310005,TRUE,cbsa,Passaic,M1,-0.18933258329779387
16282,0.2786008764787926,-2.315668787049708,9.978442354785239,12.294111141834946,0.18210016950217942,0.20933602149256855,2025-01-21,840340170008,TRUE,cbsa,Hudson,M1,-0.188355934018674
16283,0.27664123832464843,-2.3070122603445853,9.869713657130012,12.176725917474597,0.1816111762157755,0.20923735754483136,2025-01-21,840360870005,TRUE,cbsa,Rockland,M1,-0.18946080218770747
16285,0.2921800978183944,-2.37185550533194,10.49922745049423,12.87108295582617,0.18932645305867268,0.220859901646426,2025-01-21,840340030010,TRUE,cbsa,Bergen,M1,-0.18427785085934092
16294,0.28087205673736093,-2.335140252220186,10.181056523100755,12.516196775320942,0.18418258630212503,0.21350918748900125,2025-01-21,840361192004,TRUE,cbsa,Westchester,M1,-0.18656947426909626
16295,0.27421067796389853,-2.29286101081134,9.771448393149914,12.064309403961254,0.18330279476278258,0.20744647232116334,2025-01-21,840361030009,TRUE,cbsa,Suffolk,M1,-0.19005323338760619
16296,0.2832127261599754,-2.3377541007551406,10.240356810281998,12.578110911037138,0.1855924047160302,0.21313347075178193,2025-01-21,840340171003,TRUE,cbsa,Hudson,M1,-0.18585891929954204
16315,0.3010652056589982,-2.460067454861364,11.574597667175267,14.03466512203663,0.19974862749327613,0.22502154184699732,2025-01-22,840340190001,TRUE,cbsa,Hunterdon,M1,-0.17528508400237292
16316,0.29837167224751743,-2.4882799362582984,11.820999621966237,14.309279558224535,0.20077297906865219,0.22361015278643598,2025-01-22,840340273001,TRUE,cbsa,Morris,M1,-0.17389274743941327
16317,0.3005661696930076,-2.4547454136088187,11.524911736326398,13.979657149935218,0.19962243668425786,0.22564039506961972,2025-01-22,840340230011,TRUE,cbsa,Middlesex,M1,-0.1755941070142907
16318,0.301144186522806,-2.4686722191447146,11.613536070825958,14.082208289970673,0.2007998916753879,0.22173748769760657,2025-01-22,840340392003,TRUE,cbsa,Union,M1,-0.17530433922802427
