date,Region,Value,running_var
2019-07-16,CBD,13.811666666666667,-65.70841889117042
2019-07-16,Outside CBD,8.711666666666666,-65.70841889117042
2019-07-17,CBD,22.448333333333334,-65.67556468172485
2019-07-17,Outside CBD,18.41,-65.67556468172485
2019-07-18,CBD,27.09,-65.64271047227926
2019-07-18,Outside CBD,12.280000000000001,-65.64271047227926
2019-07-19,CBD,22.088333333333335,-65.60985626283367
2019-07-19,Outside CBD,17.073333333333334,-65.60985626283367
2019-07-20,CBD,11.566,-65.57700205338809
2019-07-20,Outside CBD,10.973333333333333,-65.57700205338809
2019-07-21,CBD,11.344999999999999,-65.54414784394251
2019-07-21,Outside CBD,10.251666666666667,-65.54414784394251
2019-07-22,CBD,10.278333333333334,-65.51129363449692
2019-07-22,Outside CBD,7.078333333333333,-65.51129363449692
2019-07-23,CBD,12.945,-65.47843942505133
2019-07-23,Outside CBD,3.2,-65.47843942505133
2019-07-24,CBD,15.605,-65.44558521560575
2019-07-24,Outside CBD,7.991666666666666,-65.44558521560575
2019-07-25,CBD,14.645,-65.41273100616016
2019-07-25,Outside CBD,9.517777777777777,-65.41273100616016
2019-07-26,CBD,14.461666666666666,-65.37987679671458
2019-07-26,Outside CBD,10.735555555555555,-65.37987679671458
2019-07-27,CBD,15.566666666666666,-65.347022587269
2019-07-27,Outside CBD,12.165555555555555,-65.347022587269
2019-07-28,CBD,14.475,-65.3141683778234
2019-07-28,Outside CBD,12.553333333333333,-65.3141683778234
2019-07-29,CBD,19.198333333333334,-65.28131416837782
2019-07-29,Outside CBD,15.658888888888889,-65.28131416837782
2019-07-30,CBD,21.016666666666666,-65.24845995893224
2019-07-30,Outside CBD,17.09888888888889,-65.24845995893224
2019-07-31,CBD,24.263333333333332,-65.21560574948666
2019-07-31,Outside CBD,17.34777777777778,-65.21560574948666
2019-08-01,CBD,13.855,-65.18275154004107
2019-08-01,Outside CBD,6.492222222222222,-65.18275154004107
2019-08-02,CBD,16.536666666666665,-65.14989733059548
2019-08-02,Outside CBD,11.017142857142858,-65.14989733059548
2019-08-03,CBD,11.29,-65.11704312114989
2019-08-03,Outside CBD,8.767777777777777,-65.11704312114989
2019-08-04,CBD,11.336666666666666,-65.08418891170432
2019-08-04,Outside CBD,8.15,-65.08418891170432
2019-08-05,CBD,16.311666666666667,-65.05133470225873
2019-08-05,Outside CBD,7.056666666666667,-65.05133470225873
2019-08-06,CBD,22.759999999999998,-65.01848049281314
2019-08-06,Outside CBD,15.362222222222222,-65.01848049281314
2019-08-07,CBD,18.088333333333335,-64.98562628336755
2019-08-07,Outside CBD,13.057777777777778,-64.98562628336755
2019-08-08,CBD,18.221666666666668,-64.95277207392198
2019-08-08,Outside CBD,14.276666666666666,-64.95277207392198
2019-08-09,CBD,13.231666666666667,-64.91991786447639
2019-08-09,Outside CBD,7.976666666666667,-64.91991786447639
2019-08-10,CBD,6.773333333333333,-64.8870636550308
2019-08-10,Outside CBD,4.803333333333334,-64.8870636550308
2019-08-11,CBD,6.158333333333333,-64.85420944558521
2019-08-11,Outside CBD,4.906666666666666,-64.85420944558521
2019-08-12,CBD,11.015,-64.82135523613962
2019-08-12,Outside CBD,6.874444444444444,-64.82135523613962
2019-08-13,CBD,18.615000000000002,-64.78850102669405
2019-08-13,Outside CBD,12.459999999999999,-64.78850102669405
2019-08-14,CBD,25.033333333333335,-64.75564681724846
2019-08-14,Outside CBD,20.935555555555556,-64.75564681724846
2019-08-15,CBD,20.39666666666667,-64.72279260780287
2019-08-15,Outside CBD,14.012222222222222,-64.72279260780287
2019-08-16,CBD,18.641666666666666,-64.68993839835728
2019-08-16,Outside CBD,10.794444444444444,-64.68993839835728
2019-08-17,CBD,14.48,-64.65708418891171
2019-08-17,Outside CBD,9.49,-64.65708418891171
2019-08-18,CBD,17.183333333333334,-64.62422997946612
2019-08-18,Outside CBD,14.887777777777778,-64.62422997946612
2019-08-19,CBD,17.697499999999998,-64.59137577002053
2019-08-19,Outside CBD,14.433333333333334,-64.59137577002053
2019-08-20,CBD,13.098333333333334,-64.55852156057495
2019-08-20,Outside CBD,7.996666666666667,-64.55852156057495
2019-08-21,CBD,17.36,-64.52566735112936
2019-08-21,Outside CBD,12.39,-64.52566735112936
2019-08-22,CBD,12.636666666666667,-64.49281314168378
2019-08-22,Outside CBD,8.503333333333334,-64.49281314168378
2019-08-23,CBD,12.923333333333332,-64.4599589322382
2019-08-23,Outside CBD,6.78,-64.4599589322382
2019-08-24,CBD,7.8533333333333335,-64.4271047227926
2019-08-24,Outside CBD,4.551111111111111,-64.4271047227926
2019-08-25,CBD,7.476666666666667,-64.39425051334702
2019-08-25,Outside CBD,5.087777777777778,-64.39425051334702
2019-08-26,CBD,10.065000000000001,-64.36139630390144
2019-08-26,Outside CBD,6.7,-64.36139630390144
2019-08-27,CBD,10.608333333333334,-64.32854209445586
2019-08-27,Outside CBD,6.54,-64.32854209445586
2019-08-28,CBD,12.629999999999999,-64.29568788501027
2019-08-28,Outside CBD,6.223333333333334,-64.29568788501027
2019-08-29,CBD,10.483333333333334,-64.26283367556468
2019-08-29,Outside CBD,5.1,-64.26283367556468
2019-08-30,CBD,10.4,-64.22997946611909
2019-08-30,Outside CBD,6.445,-64.22997946611909
2019-08-31,CBD,7.455,-64.19712525667352
2019-08-31,Outside CBD,5.092222222222222,-64.19712525667352
2019-09-01,CBD,7.5649999999999995,-64.16427104722793
2019-09-01,Outside CBD,4.982222222222222,-64.16427104722793
2019-09-02,CBD,11.005,-64.13141683778234
2019-09-02,Outside CBD,6.047777777777777,-64.13141683778234
2019-09-03,CBD,13.653333333333334,-64.09856262833675
2019-09-03,Outside CBD,6.7725,-64.09856262833675
2019-09-04,CBD,19.055,-64.06570841889118
2019-09-04,Outside CBD,12.3375,-64.06570841889118
2019-09-05,CBD,11.415,-64.03285420944559
2019-09-05,Outside CBD,4.616666666666667,-64.03285420944559
2019-09-06,CBD,14.771666666666667,-64
2019-09-06,Outside CBD,5.408888888888889,-64
2019-09-07,CBD,9.128333333333334,-63.96714579055441
2019-09-07,Outside CBD,5.985555555555555,-63.96714579055441
2019-09-08,CBD,7.695,-63.93429158110883
2019-09-08,Outside CBD,5.947777777777778,-63.93429158110883
2019-09-09,CBD,11.66,-63.90143737166324
2019-09-09,Outside CBD,5.742222222222222,-63.90143737166324
2019-09-10,CBD,13.261666666666667,-63.86858316221766
2019-09-10,Outside CBD,5.238888888888889,-63.86858316221766
2019-09-11,CBD,18.386,-63.83572895277207
2019-09-11,Outside CBD,12.897777777777778,-63.83572895277207
2019-09-12,CBD,17.565,-63.80287474332649
2019-09-12,Outside CBD,10.643333333333333,-63.80287474332649
2019-09-13,CBD,9.758333333333333,-63.7700205338809
2019-09-13,Outside CBD,4.836666666666667,-63.7700205338809
2019-09-14,CBD,9.795,-63.73716632443532
2019-09-14,Outside CBD,4.571666666666666,-63.73716632443532
2019-09-15,CBD,6.95,-63.70431211498973
2019-09-15,Outside CBD,5.675,-63.70431211498973
2019-09-16,CBD,12.74,-63.671457905544145
2019-09-16,Outside CBD,7.138333333333334,-63.671457905544145
2019-09-17,CBD,8.808333333333334,-63.63860369609856
2019-09-17,Outside CBD,4.4383333333333335,-63.63860369609856
2019-09-18,CBD,10.965,-63.605749486652975
2019-09-18,Outside CBD,4.861666666666666,-63.605749486652975
2019-09-19,CBD,11.495,-63.572895277207394
2019-09-19,Outside CBD,5.105,-63.572895277207394
2019-09-20,CBD,12.366666666666667,-63.540041067761805
2019-09-20,Outside CBD,6.566666666666666,-63.540041067761805
2019-09-21,CBD,9.776666666666667,-63.507186858316224
2019-09-21,Outside CBD,8.206666666666667,-63.507186858316224
2019-09-22,CBD,13.881666666666666,-63.474332648870636
2019-09-22,Outside CBD,9.066666666666666,-63.474332648870636
2019-09-23,CBD,20.91,-63.441478439425055
2019-09-23,Outside CBD,14.563333333333333,-63.441478439425055
2019-09-24,CBD,7.833333333333333,-63.408624229979466
2019-09-24,Outside CBD,3.4,-63.408624229979466
2019-09-25,CBD,12.283333333333333,-63.37577002053388
2019-09-25,Outside CBD,5.406666666666666,-63.37577002053388
2019-09-26,CBD,13.343333333333334,-63.3429158110883
2019-09-26,Outside CBD,6.406666666666667,-63.3429158110883
2019-09-27,CBD,11.225,-63.31006160164271
2019-09-27,Outside CBD,5.036666666666667,-63.31006160164271
2019-09-28,CBD,8.321666666666667,-63.27720739219713
2019-09-28,Outside CBD,4.303333333333333,-63.27720739219713
2019-09-29,CBD,5.493333333333333,-63.24435318275154
2019-09-29,Outside CBD,3.5766666666666667,-63.24435318275154
2019-09-30,CBD,9.546666666666667,-63.21149897330596
2019-09-30,Outside CBD,12.591999999999999,-63.21149897330596
2019-10-01,CBD,14.76,-63.17864476386037
2019-10-01,Outside CBD,8.36,-63.17864476386037
2019-10-02,CBD,15.488333333333333,-63.14579055441479
2019-10-02,Outside CBD,12.27,-63.14579055441479
2019-10-03,CBD,11.103333333333333,-63.1129363449692
2019-10-03,Outside CBD,3.37,-63.1129363449692
2019-10-04,CBD,9.331666666666667,-63.08008213552361
2019-10-04,Outside CBD,3.12,-63.08008213552361
2019-10-05,CBD,7.0616666666666665,-63.04722792607803
2019-10-05,Outside CBD,3.67,-63.04722792607803
2019-10-06,CBD,10.256666666666666,-63.01437371663244
2019-10-06,Outside CBD,4.503333333333333,-63.01437371663244
2019-10-07,CBD,9.326666666666666,-62.98151950718686
2019-10-07,Outside CBD,4.6433333333333335,-62.98151950718686
2019-10-08,CBD,12.141666666666666,-62.94866529774127
2019-10-08,Outside CBD,4.046666666666667,-62.94866529774127
2019-10-09,CBD,11.051666666666668,-62.91581108829569
2019-10-09,Outside CBD,4.593333333333334,-62.91581108829569
2019-10-10,CBD,9.505,-62.8829568788501
2019-10-10,Outside CBD,3.9800000000000004,-62.8829568788501
2019-10-11,CBD,10.438333333333333,-62.85010266940452
2019-10-11,Outside CBD,3.7866666666666666,-62.85010266940452
2019-10-12,CBD,10.376666666666667,-62.81724845995893
2019-10-12,Outside CBD,5.266666666666667,-62.81724845995893
2019-10-13,CBD,8.51,-62.784394250513344
2019-10-13,Outside CBD,4.973333333333334,-62.784394250513344
2019-10-14,CBD,12.79,-62.75154004106776
2019-10-14,Outside CBD,7.835,-62.75154004106776
2019-10-15,CBD,9.311666666666667,-62.718685831622174
2019-10-15,Outside CBD,5.84,-62.718685831622174
2019-10-16,CBD,13.451666666666666,-62.68583162217659
2019-10-16,Outside CBD,11.498333333333333,-62.68583162217659
2019-10-17,CBD,7.16,-62.652977412731005
2019-10-17,Outside CBD,2.9825,-62.652977412731005
2019-10-18,CBD,8.843333333333334,-62.620123203285424
2019-10-18,Outside CBD,3.2716666666666665,-62.620123203285424
2019-10-19,CBD,9.303333333333333,-62.587268993839835
2019-10-19,Outside CBD,8.223333333333333,-62.587268993839835
2019-10-20,CBD,17.706666666666667,-62.554414784394254
2019-10-20,Outside CBD,9.036666666666667,-62.554414784394254
2019-10-21,CBD,15.008333333333333,-62.521560574948666
2019-10-21,Outside CBD,6.526666666666666,-62.521560574948666
2019-10-22,CBD,13.69,-62.48870636550308
2019-10-22,Outside CBD,5.3116666666666665,-62.48870636550308
2019-10-23,CBD,8.528333333333332,-62.455852156057496
2019-10-23,Outside CBD,3.8533333333333335,-62.455852156057496
2019-10-24,CBD,11.95,-62.42299794661191
2019-10-24,Outside CBD,4.92,-62.42299794661191
2019-10-25,CBD,22.921666666666667,-62.390143737166326
2019-10-25,Outside CBD,14.448333333333334,-62.390143737166326
2019-10-26,CBD,8.4783333333333335,-62.35728952772074
2019-10-26,Outside CBD,5.068333333333333,-62.35728952772074
2019-10-27,CBD,7.818333333333333,-62.32443531827516
2019-10-27,Outside CBD,4.201666666666666,-62.32443531827516
2019-10-28,CBD,13.555,-62.29158110882957
2019-10-28,Outside CBD,3.54,-62.29158110882957
2019-10-29,CBD,15.155,-62.25872689938399
2019-10-29,Outside CBD,6.083333333333333,-62.25872689938399
2019-10-30,CBD,18.916,-62.2258726899384
2019-10-30,Outside CBD,10.68,-62.2258726899384
2019-10-31,CBD,12.496666666666666,-62.19301848049281
2019-10-31,Outside CBD,7.718333333333334,-62.19301848049281
2019-11-01,CBD,7.905,-62.16016427104723
2019-11-01,Outside CBD,3.2616666666666667,-62.16016427104723
2019-11-02,CBD,10.115,-62.12731006160164
2019-11-02,Outside CBD,6.376666666666667,-62.12731006160164
2019-11-03,CBD,8.671666666666667,-62.09445585215606
2019-11-03,Outside CBD,7.011666666666667,-62.09445585215606
2019-11-04,CBD,10.928333333333333,-62.06160164271047
2019-11-04,Outside CBD,5.126666666666667,-62.06160164271047
2019-11-05,CBD,13.456666666666667,-62.02874743326489
2019-11-05,Outside CBD,6.69,-62.02874743326489
2019-11-06,CBD,11.338333333333333,-61.9958932238193
2019-11-06,Outside CBD,8.308333333333334,-61.9958932238193
2019-11-07,CBD,16.335,-61.96303901437371
2019-11-07,Outside CBD,9.045,-61.96303901437371
2019-11-08,CBD,8.023333333333333,-61.93018480492813
2019-11-08,Outside CBD,3.6916666666666664,-61.93018480492813
2019-11-09,CBD,7.958333333333333,-61.89733059548254
2019-11-09,Outside CBD,4.15,-61.89733059548254
2019-11-10,CBD,11.371666666666666,-61.86447638603696
2019-11-10,Outside CBD,8.938333333333333,-61.86447638603696
2019-11-11,CBD,24.651666666666667,-61.831622176591374
2019-11-11,Outside CBD,23.25,-61.831622176591374
2019-11-12,CBD,9.263333333333334,-61.79876796714579
2019-11-12,Outside CBD,4.1433333333333335,-61.79876796714579
2019-11-13,CBD,9.585,-61.765913757700204
2019-11-13,Outside CBD,4.5216666666666665,-61.765913757700204
2019-11-14,CBD,14.598333333333333,-61.73305954825462
2019-11-14,Outside CBD,8.706666666666667,-61.73305954825462
2019-11-15,CBD,21.51,-61.700205338809035
2019-11-15,Outside CBD,17.333333333333332,-61.700205338809035
2019-11-16,CBD,5.8999999999999995,-61.667351129363446
2019-11-16,Outside CBD,3.85,-61.667351129363446
2019-11-17,CBD,6.861666666666666,-61.634496919917865
2019-11-17,Outside CBD,4.666666666666667,-61.634496919917865
2019-11-18,CBD,12.833333333333334,-61.60164271047228
2019-11-18,Outside CBD,4.471666666666667,-61.60164271047228
2019-11-19,CBD,16.243333333333332,-61.568788501026695
2019-11-19,Outside CBD,6.758333333333334,-61.568788501026695
2019-11-20,CBD,13.965,-61.53593429158111
2019-11-20,Outside CBD,4.196666666666667,-61.53593429158111
2019-11-21,CBD,20.963333333333335,-61.503080082135526
2019-11-21,Outside CBD,9.776,-61.503080082135526
2019-11-22,CBD,24.621666666666666,-61.47022587268994
2019-11-22,Outside CBD,15.053333333333335,-61.47022587268994
2019-11-23,CBD,10.425,-61.437371663244356
2019-11-23,Outside CBD,5.18,-61.437371663244356
2019-11-24,CBD,7.306666666666667,-61.40451745379877
2019-11-24,Outside CBD,3.7133333333333334,-61.40451745379877
2019-11-25,CBD,30.848333333333333,-61.37166324435318
2019-11-25,Outside CBD,19.558333333333334,-61.37166324435318
2019-11-26,CBD,27.62,-61.3388090349076
2019-11-26,Outside CBD,14.215,-61.3388090349076
2019-11-27,CBD,17.898333333333333,-61.30595482546201
2019-11-27,Outside CBD,8.903333333333334,-61.30595482546201
2019-11-28,CBD,5.256666666666667,-61.27310061601643
2019-11-28,Outside CBD,2.63,-61.27310061601643
2019-11-29,CBD,10.036666666666667,-61.24024640657084
2019-11-29,Outside CBD,4.148333333333333,-61.24024640657084
2019-11-30,CBD,10.153333333333332,-61.20739219712526
2019-11-30,Outside CBD,4.441666666666666,-61.20739219712526
2019-12-01,CBD,13.565,-61.17453798767967
2019-12-01,Outside CBD,6.17,-61.17453798767967
2019-12-02,CBD,13.805,-61.14168377823409
2019-12-02,Outside CBD,5.3116666666666665,-61.14168377823409
2019-12-03,CBD,12.465,-61.1088295687885
2019-12-03,Outside CBD,6.046666666666667,-61.1088295687885
2019-12-04,CBD,33.025999999999996,-61.07597535934291
2019-12-04,Outside CBD,20.426666666666666,-61.07597535934291
2019-12-05,CBD,10.205,-61.04312114989733
2019-12-05,Outside CBD,3.81,-61.04312114989733
2019-12-06,CBD,16.201666666666668,-61.01026694045174
2019-12-06,Outside CBD,7.473333333333334,-61.01026694045174
2019-12-07,CBD,8.16,-60.97741273100616
2019-12-07,Outside CBD,3.7466666666666666,-60.97741273100616
2019-12-08,CBD,9.251666666666667,-60.94455852156057
2019-12-08,Outside CBD,4.04,-60.94455852156057
2019-12-09,CBD,21.736666666666668,-60.91170431211499
2019-12-09,Outside CBD,7.636666666666667,-60.91170431211499
2019-12-10,CBD,19.98,-60.878850102669404
2019-12-10,Outside CBD,14.233333333333334,-60.878850102669404
2019-12-11,CBD,14.404,-60.84599589322382
2019-12-11,Outside CBD,7.183333333333334,-60.84599589322382
2019-12-12,CBD,22.456666666666667,-60.813141683778234
2019-12-12,Outside CBD,7.376666666666667,-60.813141683778234
2019-12-13,CBD,29.508,-60.780287474332646
2019-12-13,Outside CBD,14.5975,-60.780287474332646
2019-12-14,CBD,32.15,-60.747433264887064
2019-12-14,Outside CBD,23.50888888888889,-60.747433264887064
2019-12-15,CBD,11.565,-60.714579055441476
2019-12-15,Outside CBD,7.4511111111111115,-60.714579055441476
2019-12-16,CBD,14.475,-60.681724845995895
2019-12-16,Outside CBD,8.092222222222222,-60.681724845995895
2019-12-17,CBD,19.21666666666667,-60.648870636550306
2019-12-17,Outside CBD,6.167777777777777,-60.648870636550306
2019-12-18,CBD,22.764,-60.616016427104725
2019-12-18,Outside CBD,12.858888888888888,-60.616016427104725
2019-12-19,CBD,18.313333333333333,-60.58316221765914
2019-12-19,Outside CBD,8.724444444444444,-60.58316221765914
2019-12-20,CBD,19.13,-60.550308008213555
2019-12-20,Outside CBD,8.11,-60.550308008213555
2019-12-21,CBD,25.248333333333335,-60.51745379876797
2019-12-21,Outside CBD,13.897777777777778,-60.51745379876797
2019-12-23,CBD,35.28,-60.4517453798768
2019-12-23,Outside CBD,27.57857142857143,-60.4517453798768
2019-12-24,CBD,10.873333333333333,-60.41889117043121
2019-12-24,Outside CBD,5.485,-60.41889117043121
2019-12-25,CBD,15.421666666666667,-60.38603696098563
2019-12-25,Outside CBD,11.402222222222221,-60.38603696098563
2019-12-26,CBD,31.9075,-60.35318275154004
2019-12-26,Outside CBD,18.072222222222223,-60.35318275154004
2019-12-27,CBD,17.975,-60.32032854209446
2019-12-27,Outside CBD,8.702222222222222,-60.32032854209446
2019-12-28,CBD,29.181666666666665,-60.28747433264887
2019-12-28,Outside CBD,18.32777777777778,-60.28747433264887
2019-12-29,CBD,31.83833333333333,-60.25462012320329
2019-12-29,Outside CBD,21.204444444444444,-60.25462012320329
2019-12-30,CBD,16.115,-60.2217659137577
2019-12-30,Outside CBD,4.007777777777778,-60.2217659137577
2019-12-31,CBD,17.419999999999998,-60.18891170431211
2019-12-31,Outside CBD,9.843333333333334,-60.18891170431211
2020-01-01,CBD,6.843333333333333,-60.15605749486653
2020-01-01,Outside CBD,3.4355555555555557,-60.15605749486653
2020-01-02,CBD,26.506666666666668,-60.12320328542094
2020-01-02,Outside CBD,11.271666666666667,-60.12320328542094
2020-01-03,CBD,28.873333333333335,-60.09034907597536
2020-01-03,Outside CBD,18.318333333333335,-60.09034907597536
2020-01-04,CBD,24.42,-60.05749486652977
2020-01-04,Outside CBD,11.561666666666667,-60.05749486652977
2020-01-05,CBD,6.43,-60.02464065708419
2020-01-05,Outside CBD,2.96,-60.02464065708419
2020-01-06,CBD,23.598333333333333,-59.9917864476386
2020-01-06,Outside CBD,13.34,-59.9917864476386
2020-01-07,CBD,20.26,-59.95893223819302
2020-01-07,Outside CBD,9.522,-59.95893223819302
2020-01-08,CBD,18.630000000000003,-59.92607802874743
2020-01-08,Outside CBD,9.06,-59.92607802874743
2020-01-09,CBD,14.493333333333334,-59.893223819301845
2020-01-09,Outside CBD,4.673333333333334,-59.893223819301845
2020-01-10,CBD,17.991666666666667,-59.860369609856264
2020-01-10,Outside CBD,6.734999999999999,-59.860369609856264
2020-01-11,CBD,9.2716666666666665,-59.827515400410675
2020-01-11,Outside CBD,6.403333333333333,-59.827515400410675
2020-01-12,CBD,5.583333333333333,-59.794661190965094
2020-01-12,Outside CBD,2.4699999999999998,-59.794661190965094
2020-01-13,CBD,13.96,-59.761806981519506
2020-01-13,Outside CBD,5.3,-59.761806981519506
2020-01-14,CBD,22.358333333333334,-59.728952772073924
2020-01-14,Outside CBD,11.78,-59.728952772073924
2020-01-15,CBD,22.375,-59.696098562628336
2020-01-15,Outside CBD,15.036666666666667,-59.696098562628336
2020-01-16,CBD,8.898333333333333,-59.663244353182755
2020-01-16,Outside CBD,3.825,-59.663244353182755
2020-01-17,CBD,10.091666666666667,-59.630390143737166
2020-01-17,Outside CBD,4.3500000000000005,-59.630390143737166
2020-01-18,CBD,10.918333333333333,-59.59753593429158
2020-01-18,Outside CBD,6.916666666666667,-59.59753593429158
2020-01-19,CBD,6.248333333333333,-59.564681724846
2020-01-19,Outside CBD,4,-59.564681724846
2020-01-20,CBD,9.13,-59.53182751540041
2020-01-20,Outside CBD,4.296666666666667,-59.53182751540041
2020-01-21,CBD,14.55,-59.49897330595483
2020-01-21,Outside CBD,7.38,-59.49897330595483
2020-01-22,CBD,16.636666666666667,-59.46611909650924
2020-01-22,Outside CBD,9.393333333333333,-59.46611909650924
2020-01-23,CBD,32.27166666666667,-59.43326488706366
2020-01-23,Outside CBD,19.626666666666665,-59.43326488706366
2020-01-24,CBD,29.36,-59.40041067761807
2020-01-24,Outside CBD,29.01,-59.40041067761807
2020-01-25,CBD,8.741666666666667,-59.36755646817249
2020-01-25,Outside CBD,3.8800000000000003,-59.36755646817249
2020-01-26,CBD,7.255,-59.3347022587269
2020-01-26,Outside CBD,4.243333333333333,-59.3347022587269
2020-01-27,CBD,14.185,-59.30184804928131
2020-01-27,Outside CBD,7.636666666666667,-59.30184804928131
2020-01-28,CBD,8.766666666666666,-59.26899383983573
2020-01-28,Outside CBD,3.035,-59.26899383983573
2020-01-29,CBD,9.966666666666667,-59.23613963039014
2020-01-29,Outside CBD,3.8866666666666667,-59.23613963039014
2020-01-30,CBD,12.91,-59.20328542094456
2020-01-30,Outside CBD,6.216666666666667,-59.20328542094456
2020-01-31,CBD,12.903333333333334,-59.17043121149897
2020-01-31,Outside CBD,3.85,-59.17043121149897
