date,Value,running_var
2019-10-11,4.745,-62.85010266940452
2019-10-12,5.155,-62.81724845995893
2019-10-13,7.08,-62.784394250513344
2019-10-14,8.555,-62.75154004106776
2019-10-15,7.57,-62.718685831622174
2019-10-16,9.235,-62.68583162217659
2019-10-17,3.54,-62.652977412731005
2019-10-18,3.73,-62.620123203285424
2019-10-19,6.38,-62.587268993839835
2019-10-20,13.77,-62.554414784394254
2019-10-21,7.92,-62.521560574948666
2019-10-22,7.385,-62.48870636550308
2019-10-23,4.279999999999999,-62.455852156057496
2019-10-24,6.46,-62.42299794661191
2019-10-25,10.425,-62.390143737166326
2019-10-26,8.325,-62.35728952772074
2019-10-27,5.44,-62.32443531827516
2019-10-28,5.39,-62.29158110882957
2019-10-29,5.42,-62.25872689938399
2019-10-30,10.96,-62.2258726899384
2019-10-31,8.71,-62.19301848049281
2019-11-01,3.935,-62.16016427104723
2019-11-02,6.26,-62.12731006160164
2019-11-03,9.585,-62.09445585215606
2019-11-04,6.58,-62.06160164271047
2019-11-05,6.325,-62.02874743326489
2019-11-06,8.51,-61.9958932238193
2019-11-07,13.315,-61.96303901437371
2019-11-08,3.88,-61.93018480492813
2019-11-09,4.43,-61.89733059548254
2019-11-10,6.875,-61.86447638603696
2019-11-11,17.16,-61.831622176591374
2019-11-12,9.655000000000001,-61.79876796714579
2019-11-13,4.3100000000000005,-61.765913757700204
2019-11-14,7.53,-61.73305954825462
2019-11-15,13.754999999999999,-61.700205338809035
2019-11-16,5.8,-61.667351129363446
2019-11-17,5.24,-61.634496919917865
2019-11-18,6.29,-61.60164271047228
2019-11-19,7.89,-61.568788501026695
2019-11-20,7.99,-61.53593429158111
2019-11-21,9.79,-61.503080082135526
2019-11-22,17.88,-61.47022587268994
2019-11-23,5.35,-61.437371663244356
2019-11-24,6.81,-61.40451745379877
2019-11-25,19.88,-61.37166324435318
2019-11-26,18.72,-61.3388090349076
2019-11-27,15.485,-61.30595482546201
2019-11-28,3.31,-61.27310061601643
2019-11-29,4.32,-61.24024640657084
2019-11-30,5.4399999999999995,-61.20739219712526
2019-12-01,6.91,-61.17453798767967
2019-12-02,5.445,-61.14168377823409
2019-12-03,5.595000000000001,-61.1088295687885
2019-12-04,15.07,-61.07597535934291
2019-12-05,12.355,-61.04312114989733
2019-12-06,6.95,-61.01026694045174
2019-12-07,5.05,-60.97741273100616
2019-12-08,7.175,-60.94455852156057
2019-12-09,8.88,-60.91170431211499
2019-12-10,11.42,-60.878850102669404
2019-12-11,6.49,-60.84599589322382
2019-12-12,9.100000000000001,-60.813141683778234
2019-12-13,12.899999999999999,-60.780287474332646
2019-12-14,7.8100000000000005,-60.747433264887064
2019-12-15,7.455,-60.714579055441476
2019-12-16,7.5,-60.681724845995895
2019-12-17,10.38,-60.648870636550306
2019-12-18,10.155000000000001,-60.616016427104725
2019-12-19,8.530000000000001,-60.58316221765914
2019-12-20,10.5,-60.550308008213555
2019-12-21,12.615,-60.51745379876797
2019-12-22,26.81,-60.48459958932238
2019-12-23,29.68,-60.4517453798768
2019-12-24,14.07,-60.41889117043121
2019-12-25,9.29,-60.38603696098563
2019-12-26,24.74,-60.35318275154004
2019-12-27,10,-60.32032854209446
2019-12-28,24.52,-60.28747433264887
2019-12-29,25.27,-60.25462012320329
2019-12-30,4.93,-60.2217659137577
2019-12-31,8.51,-60.18891170431211
2020-01-01,4.57,-60.15605749486653
2020-01-02,13.575,-60.12320328542094
2020-01-03,13.42,-60.09034907597536
2020-01-04,20.2,-60.05749486652977
2020-01-05,3.835,-60.02464065708419
2020-01-06,10.16,-59.9917864476386
2020-01-07,9.204999999999998,-59.95893223819302
2020-01-08,12.85,-59.92607802874743
2020-01-09,5.84,-59.893223819301845
2020-01-10,7.4350000000000005,-59.860369609856264
2020-01-11,7.08,-59.827515400410675
2020-01-12,5.7,-59.794661190965094
2020-01-13,5.26,-59.761806981519506
2020-01-14,17.115000000000002,-59.728952772073924
2020-01-15,21.625,-59.696098562628336
2020-01-16,20.94,-59.663244353182755
2020-01-17,4.59,-59.630390143737166
2020-01-18,6.86,-59.59753593429158
2020-01-19,8.57,-59.564681724846
2020-01-20,6.255,-59.53182751540041
2020-01-21,6.89,-59.49897330595483
2020-01-22,8.879999999999999,-59.46611909650924
2020-01-23,17.65,-59.43326488706366
2020-01-24,25.33,-59.40041067761807
2020-01-25,8.35,-59.36755646817249
2020-01-26,7.14,-59.3347022587269
2020-01-27,7.875,-59.30184804928131
2020-01-28,5,-59.26899383983573
2020-01-29,4.07,-59.23613963039014
2020-01-30,6.46,-59.20328542094456
2020-01-31,8.23,-59.17043121149897
2020-02-01,15.9,-59.13757700205339
2020-02-02,18.51,-59.1047227926078
2020-02-03,12.66,-59.07186858316222
2020-02-04,14.315000000000001,-59.03901437371663
2020-02-05,8.125,-59.006160164271044
2020-02-06,7.609999999999999,-58.97330595482546
2020-02-07,9.955,-58.940451745379875
2020-02-08,5.720000000000001,-58.90759753593429
2020-02-09,12.52,-58.874743326488705
2020-02-10,11.825,-58.841889117043124
2020-02-11,16.674999999999997,-58.809034907597535
2020-02-12,13.535,-58.776180698151954
2020-02-13,16.945,-58.743326488706366
2020-02-14,8.325,-58.71047227926078
2020-02-15,9.245,-58.677618069815196
2020-02-16,12.735,-58.64476386036961
2020-02-17,14.55,-58.61190965092403
2020-02-18,11.379999999999999,-58.57905544147844
2020-02-19,10.095,-58.54620123203286
2020-02-20,7.42,-58.51334702258727
2020-02-21,6.92,-58.48049281314169
2020-02-22,12.26,-58.4476386036961
2020-02-23,12.86,-58.41478439425051
2020-02-24,18.3,-58.38193018480493
2020-02-25,14.725,-58.34907597535934
2020-02-26,12.875,-58.31622176591376
2020-02-27,5.77,-58.28336755646817
2020-02-28,9.64,-58.25051334702259
2020-02-29,7.645,-58.217659137577
2020-03-01,7.265,-58.18480492813142
2020-03-02,12.805,-58.15195071868583
2020-03-03,15.33,-58.119096509240244
2020-03-04,7.27,-58.08624229979466
2020-03-05,6.76,-58.053388090349074
2020-03-06,10.12,-58.02053388090349
2020-03-07,5.775,-57.987679671457904
2020-03-08,6.775,-57.95482546201232
2020-03-09,10.64,-57.921971252566735
2020-03-10,10.685,-57.889117043121146
2020-03-11,6.98,-57.856262833675565
2020-03-12,9.71,-57.82340862422998
2020-03-13,8.06,-57.790554414784395
2020-03-14,4.39,-57.75770020533881
2020-03-15,4.95,-57.724845995893226
2020-03-16,6.38,-57.69199178644764
2020-03-17,7.45,-57.659137577002056
2020-03-18,9.39,-57.62628336755647
2020-03-19,6.12,-57.59342915811088
2020-03-20,15.094999999999999,-57.5605749486653
2020-03-21,4.36,-57.52772073921971
2020-03-22,6.55,-57.49486652977413
2020-03-23,5.5,-57.46201232032854
2020-03-24,4.275,-57.42915811088296
2020-03-25,6.2,-57.39630390143737
2020-03-26,7.835,-57.36344969199179
2020-03-27,8.275,-57.3305954825462
2020-03-28,5.77,-57.29774127310061
2020-03-29,3.6,-57.26488706365503
2020-03-30,5.720000000000001,-57.23203285420944
2020-03-31,5.105,-57.19917864476386
2020-04-01,5.68,-57.16632443531827
2020-04-02,4.49,-57.13347022587269
2020-04-03,3,-57.100616016427104
2020-04-04,3.17,-57.06776180698152
2020-04-05,9.8,-57.034907597535934
2020-04-06,5.38,-57.002053388090346
2020-04-07,5.035,-56.969199178644764
2020-04-08,12.395,-56.936344969199176
2020-04-09,8.36,-56.903490759753595
2020-04-10,3.4050000000000002,-56.87063655030801
2020-04-11,4.19,-56.837782340862425
2020-04-12,7.015000000000001,-56.80492813141684
2020-04-13,6.66,-56.772073921971256
2020-04-14,4.26,-56.73921971252567
2020-04-15,5.98,-56.70636550308008
2020-04-16,5.88,-56.6735112936345
2020-04-17,7.81,-56.64065708418891
2020-04-18,8.34,-56.60780287474333
2020-04-19,8.75,-56.57494866529774
2020-04-20,5.38,-56.54209445585216
2020-04-21,6.25,-56.50924024640657
2020-04-22,4.245,-56.47638603696099
2020-04-23,8.465,-56.4435318275154
2020-04-24,7.865,-56.41067761806981
2020-04-25,10.62,-56.37782340862423
2020-04-26,6.37,-56.34496919917864
2020-04-27,3.1,-56.31211498973306
2020-04-28,4.715,-56.27926078028747
2020-04-29,8.82,-56.24640657084189
2020-04-30,7.47,-56.2135523613963
2020-05-01,6.29,-56.18069815195072
2020-05-02,4.49,-56.14784394250513
2020-05-03,7.2,-56.114989733059545
2020-05-04,5.4350000000000005,-56.082135523613964
2020-05-05,4.47,-56.049281314168375
2020-05-06,6.535,-56.016427104722794
2020-05-07,5.94,-55.983572895277206
2020-05-08,5.6,-55.950718685831625
2020-05-09,3.55,-55.917864476386036
2020-05-10,5.78,-55.885010266940455
2020-05-11,5.9,-55.85215605749487
2020-05-12,5.05,-55.81930184804928
2020-05-13,5.76,-55.7864476386037
2020-05-14,7.375,-55.75359342915811
2020-05-15,10.39,-55.72073921971253
2020-05-16,3.77,-55.68788501026694
2020-05-17,4.3,-55.65503080082136
2020-05-18,4.77,-55.62217659137577
2020-05-19,5.38,-55.58932238193019
2020-05-20,4.53,-55.5564681724846
2020-05-21,6.22,-55.52361396303901
2020-05-22,7.09,-55.49075975359343
2020-05-23,8.51,-55.45790554414784
2020-05-24,6.84,-55.42505133470226
2020-05-25,6.98,-55.39219712525667
2020-05-26,15.555,-55.35934291581109
2020-05-27,5.3,-55.3264887063655
2020-05-28,7.41,-55.29363449691992
2020-05-29,7.78,-55.26078028747433
2020-05-30,4.64,-55.227926078028744
2020-05-31,2.92,-55.19507186858316
2020-06-01,3.6950000000000003,-55.162217659137575
2020-06-02,5.29,-55.129363449691994
2020-06-03,7.25,-55.096509240246405
2020-06-04,6.93,-55.063655030800824
2020-06-05,10.25,-55.030800821355236
2020-06-06,8.865,-54.997946611909654
2020-06-07,3.71,-54.965092402464066
2020-06-08,4.145,-54.93223819301848
2020-06-09,6.574999999999999,-54.899383983572896
2020-06-10,8.21,-54.86652977412731
2020-06-11,8.35,-54.83367556468173
2020-06-12,5.39,-54.80082135523614
2020-06-13,3.52,-54.76796714579056
2020-06-14,3.5,-54.73511293634497
2020-06-15,5.21,-54.70225872689939
2020-06-16,5.2,-54.6694045174538
2020-06-17,4.92,-54.63655030800821
2020-06-18,6.7,-54.60369609856263
2020-06-19,7.42,-54.57084188911704
2020-06-20,7.71,-54.53798767967146
2020-06-21,5.13,-54.50513347022587
2020-06-22,6.029999999999999,-54.47227926078029
2020-06-23,8.4,-54.4394250513347
2020-06-24,7.31,-54.40657084188912
2020-06-25,5.115,-54.37371663244353
2020-06-26,6.02,-54.340862422997944
2020-06-27,7.75,-54.30800821355236
2020-06-28,9.19,-54.275154004106774
2020-06-29,7.02,-54.24229979466119
2020-06-30,4.94,-54.209445585215605
2020-07-01,7.24,-54.17659137577002
2020-07-02,8.11,-54.143737166324435
2020-07-03,13.63,-54.110882956878854
2020-07-04,11.05,-54.078028747433265
2020-07-05,17.43,-54.04517453798768
2020-07-06,12.625,-54.012320328542096
2020-07-07,11.99,-53.97946611909651
2020-07-08,10.795,-53.946611909650926
2020-07-09,9.95,-53.91375770020534
2020-07-10,5.5600000000000005,-53.880903490759756
2020-07-11,7.295,-53.84804928131417
2020-07-12,5.88,-53.81519507186858
2020-07-13,6.425,-53.782340862423
2020-07-14,5.15,-53.74948665297741
2020-07-15,6.93,-53.71663244353183
2020-07-16,4.74,-53.68377823408624
2020-07-17,5.84,-53.65092402464066
2020-07-18,10.18,-53.61806981519507
2020-07-19,12.055,-53.58521560574949
2020-07-20,12.53,-53.5523613963039
2020-07-21,6.17,-53.51950718685831
2020-07-22,10.61,-53.48665297741273
2020-07-23,9.87,-53.45379876796714
2020-07-24,8.075,-53.42094455852156
2020-07-25,9.27,-53.38809034907597
2020-07-26,7.2,-53.35523613963039
2020-07-27,8.01,-53.322381930184804
2020-07-28,8.7,-53.28952772073922
2020-07-29,7.93,-53.256673511293634
2020-07-30,8.33,-53.223819301848046
2020-07-31,7.11,-53.190965092402465
2020-08-01,9.23,-53.158110882956876
2020-08-02,7.03,-53.125256673511295
2020-08-03,6.105,-53.09240246406571
2020-08-04,7.08,-53.059548254620125
2020-08-05,8.11,-53.02669404517454
2020-08-06,11.09,-52.993839835728956
2020-08-07,12,-52.96098562628337
2020-08-08,9.594999999999999,-52.92813141683778
2020-08-09,9.79,-52.8952772073922
2020-08-10,15.745000000000001,-52.86242299794661
2020-08-11,13.35,-52.82956878850103
2020-08-12,18.88,-52.79671457905544
2020-08-13,11.67,-52.76386036960986
2020-08-14,12.06,-52.73100616016427
2020-08-15,9.67,-52.69815195071869
2020-08-16,9.39,-52.6652977412731
2020-08-17,8.7,-52.63244353182751
2020-08-18,6.7,-52.59958932238193
2020-08-19,8.7,-52.56673511293634
2020-08-20,5.38,-52.53388090349076
2020-08-21,7.27,-52.50102669404517
2020-08-22,9.84,-52.46817248459959
2020-08-23,8.969999999999999,-52.435318275154
2020-08-24,7.66,-52.40246406570842
2020-08-25,10.524999999999999,-52.369609856262834
2020-08-26,4.52,-52.336755646817245
2020-08-27,8.4,-52.303901437371664
2020-08-28,12.94,-52.271047227926076
2020-08-29,7.04,-52.238193018480494
2020-08-30,4.51,-52.205338809034906
2020-08-31,4.615,-52.172484599589325
2020-09-01,4.83,-52.139630390143736
2020-09-02,6.28,-52.106776180698155
2020-09-03,7.96,-52.07392197125257
2020-09-04,9.335,-52.04106776180698
2020-09-05,4.195,-52.0082135523614
2020-09-06,5.81,-51.97535934291581
2020-09-07,4.42,-51.94250513347023
2020-09-08,5.779999999999999,-51.90965092402464
2020-09-09,7.71,-51.87679671457906
2020-09-10,6.31,-51.84394250513347
2020-09-11,7.15,-51.81108829568789
2020-09-12,4.995,-51.7782340862423
2020-09-13,5.66,-51.74537987679671
2020-09-14,5.98,-51.71252566735113
2020-09-15,3.975,-51.67967145790554
2020-09-16,5.585,-51.64681724845996
2020-09-17,6.87,-51.61396303901437
2020-09-18,9.335,-51.58110882956879
2020-09-19,3.9800000000000004,-51.5482546201232
2020-09-20,4.0600000000000005,-51.51540041067762
2020-09-21,4.619999999999999,-51.48254620123203
2020-09-22,5.115,-51.449691991786445
2020-09-23,7.59,-51.41683778234086
2020-09-24,17.57,-51.383983572895275
2020-09-25,22.32,-51.351129363449694
2020-09-26,11.42,-51.318275154004105
2020-09-27,7.07,-51.285420944558524
2020-09-28,8.135000000000002,-51.252566735112936
2020-09-29,9.075,-51.219712525667354
2020-09-30,4.805,-51.186858316221766
2020-10-01,5.65,-51.15400410677618
2020-10-02,5.54,-51.121149897330596
2020-10-03,4.53,-51.08829568788501
2020-10-04,4.875,-51.05544147843943
2020-10-05,5.335,-51.02258726899384
2020-10-06,7.105,-50.98973305954826
2020-10-07,8.774999999999999,-50.95687885010267
2020-10-08,4.07,-50.92402464065709
2020-10-09,5.17,-50.8911704312115
2020-10-10,4.74,-50.85831622176591
2020-10-11,8.48,-50.82546201232033
2020-10-12,4.14,-50.79260780287474
2020-10-13,3.675,-50.75975359342916
2020-10-14,5.69,-50.72689938398357
2020-10-15,6.71,-50.69404517453799
2020-10-16,4.93,-50.6611909650924
2020-10-17,3.88,-50.62833675564682
2020-10-18,4.31,-50.59548254620123
2020-10-19,6.27,-50.562628336755644
2020-10-20,6.54,-50.52977412731006
2020-10-21,9.27,-50.496919917864474
2020-10-22,18.93,-50.46406570841889
2020-10-23,11.219999999999999,-50.431211498973305
2020-10-24,5.9,-50.39835728952772
2020-10-25,3.6,-50.365503080082135
2020-10-26,5.984999999999999,-50.332648870636554
2020-10-27,7.79,-50.299794661190965
2020-10-28,7.5600000000000005,-50.26694045174538
2020-10-29,5.04,-50.234086242299796
2020-10-30,3.785,-50.20123203285421
2020-10-31,7.324999999999999,-50.168377823408626
2020-11-01,5.675000000000001,-50.13552361396304
2020-11-02,3.8449999999999998,-50.10266940451746
2020-11-03,5.95,-50.06981519507187
2020-11-04,7.23,-50.03696098562629
2020-11-05,9.07,-50.0041067761807
2020-11-06,9.36,-49.97125256673511
2020-11-07,14.41,-49.93839835728953
2020-11-08,20.275,-49.90554414784394
2020-11-09,25.43,-49.87268993839836
2020-11-10,16.725,-49.83983572895277
2020-11-11,6.1,-49.80698151950719
2020-11-12,6.42,-49.7741273100616
2020-11-13,5.45,-49.74127310061601
2020-11-14,7.32,-49.70841889117043
2020-11-15,7.11,-49.67556468172484
2020-11-16,5.075,-49.64271047227926
2020-11-17,6.285,-49.609856262833674
2020-11-18,4.43,-49.57700205338809
2020-11-19,5.73,-49.544147843942504
2020-11-20,7.98,-49.51129363449692
2020-11-21,10.75,-49.478439425051334
2020-11-22,5.255,-49.445585215605746
2020-11-23,5.71,-49.412731006160165
2020-11-24,5.765,-49.379876796714576
2020-11-25,6.6899999999999995,-49.347022587268995
2020-11-26,5.97,-49.31416837782341
2020-11-27,7.665,-49.281314168377826
2020-11-28,6.0600000000000005,-49.24845995893224
2020-11-29,8.885000000000002,-49.215605749486656
2020-11-30,7.24,-49.18275154004107
2020-12-01,5.04,-49.14989733059548
2020-12-02,3.81,-49.1170431211499
2020-12-03,7.21,-49.08418891170431
2020-12-04,6.175000000000001,-49.05133470225873
2020-12-05,5.470000000000001,-49.01848049281314
2020-12-06,3.465,-48.98562628336756
2020-12-07,4.33,-48.95277207392197
2020-12-08,4.37,-48.91991786447639
2020-12-09,6.94,-48.8870636550308
2020-12-10,9.25,-48.85420944558521
2020-12-11,8.61,-48.82135523613963
2020-12-12,14.14,-48.78850102669404
2020-12-13,9.725000000000001,-48.75564681724846
2020-12-14,5.835,-48.72279260780287
2020-12-15,4.62,-48.68993839835729
2020-12-16,4.57,-48.6570841889117
2020-12-17,4.22,-48.62422997946612
2020-12-18,6.425000000000001,-48.591375770020534
2020-12-19,10.3,-48.558521560574945
2020-12-20,11.27,-48.525667351129364
2020-12-21,21.305,-48.492813141683776
2020-12-22,25.16,-48.459958932238195
2020-12-23,5.31,-48.427104722792606
2020-12-24,6.63,-48.394250513347025
2020-12-25,5.86,-48.36139630390144
2020-12-26,5.84,-48.328542094455855
2020-12-27,8.14,-48.29568788501027
2020-12-28,7.27,-48.26283367556468
2020-12-29,4.79,-48.2299794661191
2020-12-30,4.76,-48.19712525667351
2020-12-31,7.4,-48.16427104722793
2021-01-01,7.359999999999999,-48.13141683778234
2021-01-02,5.52,-48.09856262833676
2021-01-03,5.895,-48.06570841889117
2021-01-04,6.54,-48.03285420944559
2021-01-05,7.1850000000000005,-48
2021-01-06,7.43,-47.96714579055441
2021-01-07,4.86,-47.93429158110883
2021-01-08,6.05,-47.90143737166324
2021-01-09,5.31,-47.86858316221766
2021-01-10,4.96,-47.83572895277207
2021-01-11,10.41,-47.80287474332649
2021-01-12,16.535,-47.7700205338809
2021-01-13,21.32,-47.73716632443532
2021-01-14,24.35,-47.70431211498973
2021-01-15,19.69,-47.671457905544145
2021-01-16,5.06,-47.63860369609856
2021-01-17,5.965,-47.605749486652975
2021-01-18,6.41,-47.572895277207394
2021-01-19,7.76,-47.540041067761805
2021-01-20,8.65,-47.507186858316224
2021-01-21,5.66,-47.474332648870636
2021-01-22,8.85,-47.441478439425055
2021-01-23,3.8,-47.408624229979466
2021-01-24,3.34,-47.37577002053388
2021-01-25,4.93,-47.3429158110883
2021-01-26,5.215,-47.31006160164271
2021-01-27,7.94,-47.27720739219713
2021-01-28,4.9,-47.24435318275154
2021-01-29,3.46,-47.21149897330596
2021-01-30,4.64,-47.17864476386037
2021-01-31,4.94,-47.14579055441479
2021-02-01,4.87,-47.1129363449692
2021-02-02,4.39,-47.08008213552361
2021-02-03,4.5,-47.04722792607803
2021-02-04,3.98,-47.01437371663244
2021-02-05,7.78,-46.98151950718686
2021-02-06,5.97,-46.94866529774127
2021-02-07,7.49,-46.91581108829569
2021-02-08,5.765000000000001,-46.8829568788501
2021-02-09,8.18,-46.85010266940452
2021-02-10,9.635,-46.81724845995893
2021-02-11,8.8,-46.784394250513344
2021-02-12,5.385,-46.75154004106776
2021-02-13,5.37,-46.718685831622174
2021-02-14,7.97,-46.68583162217659
2021-02-15,7.89,-46.652977412731005
2021-02-16,6.345000000000001,-46.620123203285424
2021-02-17,4.805,-46.587268993839835
2021-02-18,4.775,-46.554414784394254
2021-02-19,5.295,-46.521560574948666
2021-02-20,7.47,-46.48870636550308
2021-02-21,8.175,-46.455852156057496
2021-02-22,8.805,-46.42299794661191
2021-02-23,13.735,-46.390143737166326
2021-02-24,6.895,-46.35728952772074
2021-02-25,4.81,-46.32443531827516
2021-02-26,5.79,-46.29158110882957
2021-02-27,5.135,-46.25872689938399
2021-02-28,7.57,-46.2258726899384
2021-03-01,6.285,-46.19301848049281
2021-03-02,3.8200000000000003,-46.16016427104723
2021-03-03,7.62,-46.12731006160164
2021-03-04,9.27,-46.09445585215606
2021-03-05,3.755,-46.06160164271047
2021-03-06,3.855,-46.02874743326489
2021-03-07,4.005,-45.9958932238193
2021-03-08,5.05,-45.96303901437371
2021-03-09,8.41,-45.93018480492813
2021-03-10,7.66,-45.89733059548254
2021-03-11,15.615,-45.86447638603696
2021-03-12,9.37,-45.831622176591374
2021-03-13,3.98,-45.79876796714579
2021-03-14,4.9,-45.765913757700204
2021-03-15,3.97,-45.73305954825462
2021-03-16,4.78,-45.700205338809035
2021-03-17,6.71,-45.667351129363446
2021-03-18,5.52,-45.634496919917865
2021-03-19,4.64,-45.60164271047228
2021-03-20,5.64,-45.568788501026695
2021-03-21,7.69,-45.53593429158111
