date,Region,Value,running_var
2019-06-06,CBD,11.646666666666667,-67.02258726899385
2019-06-07,CBD,12.0203125,-66.98973305954826
2019-06-08,CBD,9.881935483870967,-66.95687885010267
2019-06-09,CBD,5.769375,-66.92402464065708
2019-06-10,CBD,9.927,-66.89117043121149
2019-06-11,CBD,9.786875,-66.85831622176592
2019-06-12,CBD,8.853125,-66.82546201232033
2019-06-13,CBD,8.2734375,-66.79260780287474
2019-06-14,CBD,10.0053125,-66.75975359342915
2019-06-15,CBD,8.2634375,-66.72689938398358
2019-06-16,CBD,10.6365625,-66.69404517453799
2019-06-17,CBD,13.440333333333333,-66.6611909650924
2019-06-18,CBD,21.642692307692307,-66.62833675564681
2019-06-19,CBD,19.767666666666667,-66.59548254620123
2019-06-20,CBD,19.4158064516129,-66.56262833675565
2019-06-21,CBD,8.630625,-66.52977412731006
2019-06-22,CBD,7.3096875,-66.49691991786447
2019-06-23,CBD,6.343125,-66.46406570841889
2019-06-24,CBD,9.388666666666667,-66.43121149897331
2019-06-25,CBD,14.1603125,-66.39835728952772
2019-06-26,CBD,12.069032258064516,-66.36550308008214
2019-06-27,CBD,9.2,-66.33264887063655
2019-06-28,CBD,10.8075,-66.29979466119096
2019-06-29,CBD,13.8896875,-66.26694045174538
2019-06-30,CBD,8.8128125,-66.2340862422998
2019-07-01,CBD,8.441333333333333,-66.20123203285421
2019-07-02,CBD,8.3575,-66.16837782340862
2019-07-03,CBD,13.895625,-66.13552361396304
2019-07-04,CBD,17.372903225806454,-66.10266940451746
2019-07-05,CBD,15.6465625,-66.06981519507187
2019-07-06,CBD,16.430967741935483,-66.03696098562628
2019-07-07,CBD,12.823125,-66.00410677618069
2019-07-08,CBD,11.970333333333334,-65.97125256673512
2019-07-09,CBD,17.7115625,-65.93839835728953
2019-07-10,CBD,19.700625,-65.90554414784394
2019-07-11,CBD,13.3415625,-65.87268993839835
2019-07-12,CBD,11.9159375,-65.83983572895278
2019-07-13,CBD,12.001875,-65.80698151950719
2019-07-14,CBD,11.08,-65.7741273100616
2019-07-15,CBD,7.7876666666666665,-65.74127310061601
2019-07-16,CBD,11.0821875,-65.70841889117042
2019-07-17,CBD,17.660689655172416,-65.67556468172485
2019-07-18,CBD,13.9234375,-65.64271047227926
2019-07-19,CBD,18.028928571428573,-65.60985626283367
2019-07-20,CBD,15.273870967741935,-65.57700205338809
2019-07-21,CBD,13.22,-65.54414784394251
2019-07-22,CBD,8.659,-65.51129363449692
2019-07-23,CBD,7.898387096774194,-65.47843942505133
2019-07-24,CBD,10.602758620689656,-65.44558521560575
2019-07-25,CBD,12.7415625,-65.41273100616016
2019-07-26,CBD,14.0975,-65.37987679671458
2019-07-27,CBD,13.6484375,-65.347022587269
2019-07-28,CBD,14.371875,-65.3141683778234
2019-07-29,CBD,15.340666666666667,-65.28131416837782
2019-07-30,CBD,21.02625,-65.24845995893224
2019-07-31,CBD,19.6403125,-65.21560574948666
2019-08-01,CBD,16.390967741935484,-65.18275154004107
2019-08-02,CBD,13.6134375,-65.14989733059548
2019-08-03,CBD,11.959375,-65.11704312114989
2019-08-04,CBD,9.7603125,-65.08418891170432
2019-08-05,CBD,11.401,-65.05133470225873
2019-08-06,CBD,18.747096774193547,-65.01848049281314
2019-08-07,CBD,15.942187500000001,-64.98562628336755
2019-08-08,CBD,19.1571875,-64.95277207392198
2019-08-09,CBD,11.3796875,-64.91991786447639
2019-08-10,CBD,6.54875,-64.8870636550308
2019-08-11,CBD,6.1534375,-64.85420944558521
2019-08-12,CBD,10.705,-64.82135523613962
2019-08-13,CBD,14.0753125,-64.78850102669405
2019-08-14,CBD,25.47607142857143,-64.75564681724846
2019-08-15,CBD,19.108,-64.72279260780287
2019-08-16,CBD,13.091290322580646,-64.68993839835728
2019-08-17,CBD,11.525625,-64.65708418891171
2019-08-18,CBD,17.3396875,-64.62422997946612
2019-08-19,CBD,14.018214285714285,-64.59137577002053
2019-08-20,CBD,10.5871875,-64.55852156057495
2019-08-21,CBD,18.0721875,-64.52566735112936
2019-08-22,CBD,10.926875,-64.49281314168378
2019-08-23,CBD,10.173125,-64.4599589322382
2019-08-24,CBD,6.61625,-64.4271047227926
2019-08-25,CBD,6.280625,-64.39425051334702
2019-08-26,CBD,7.485,-64.36139630390144
2019-08-27,CBD,8.942903225806452,-64.32854209445586
2019-08-28,CBD,10.163124999999999,-64.29568788501027
2019-08-29,CBD,9.1215625,-64.26283367556468
2019-08-30,CBD,8.434687499999999,-64.22997946611909
2019-08-31,CBD,7.039,-64.19712525667352
2019-09-01,CBD,6.144375,-64.16427104722793
2019-09-02,CBD,7.421666666666667,-64.13141683778234
2019-09-03,CBD,10.4159375,-64.09856262833675
2019-09-04,CBD,13.7575,-64.06570841889118
2019-09-05,CBD,7.633666666666667,-64.03285420944559
2019-09-06,CBD,9.20625,-64
2019-09-07,CBD,7.6771875,-63.96714579055441
2019-09-08,CBD,8.226129032258065,-63.93429158110883
2019-09-09,CBD,8.693999999999999,-63.90143737166324
2019-09-10,CBD,10.3946875,-63.86858316221766
2019-09-11,CBD,11.737419354838709,-63.83572895277207
2019-09-12,CBD,17.3903125,-63.80287474332649
2019-09-13,CBD,7.34375,-63.7700205338809
2019-09-14,CBD,7.659032258064516,-63.73716632443532
2019-09-15,CBD,8.3828125,-63.70431211498973
2019-09-16,CBD,9.692857142857143,-63.671457905544145
2019-09-17,CBD,7.0684375,-63.63860369609856
2019-09-18,CBD,7.5165625,-63.605749486652975
2019-09-19,CBD,8.3846875,-63.572895277207394
